domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_literacy,data types,beginner,Which term means: data expressed as numbers you can measure or count?,That describes Quantitative data.,,,,2,5,Comparison,Label,Quantitative data,Column
data_literacy,data types,beginner,Which of these is an example of Text value?,a customer's name is an example of Text value.,,,,0,5,a customer's name,a smart thermostat,one temperature reading,the highest sale of the day
data_literacy,charts,beginner,What best describes Axis?,Axis - a reference line a chart measures values against.,,,,3,5,the smallest value in a set of data,data expressed as numbers you can measure or count,"facts, figures or values collected for reference or analysis",a reference line a chart measures values against
data_literacy,summary,beginner,Which of these is an example of Count?,the number of customers is an example of Count.,,,,2,5,a salary of ten million,a spreadsheet of orders,the number of customers,a list of ages
data_literacy,units,beginner,What best describes Label?,Label - text naming what a value or axis represents.,,,,3,5,"a collection of related data, often organised as a table",a chart of points showing the relation between two variables,a chart showing how a value changes over time,text naming what a value or axis represents
data_literacy,data,beginner,What best describes Data?,"Data - facts, figures or values collected for reference or analysis.",,,,0,5,"facts, figures or values collected for reference or analysis",the sum of values divided by how many there are,data that falls into distinct named groups,the general direction data moves over time
data_literacy,data,beginner,Which of these is an example of Data?,a list of ages is an example of Data.,,,,2,5,a customer feedback form,the average test score,a list of ages,the word Year on an axis
data_literacy,summary,beginner,What best describes Maximum?,Maximum - the largest value in a set of data.,,,,2,5,data expressed as numbers you can measure or count,collecting data by asking people questions,the largest value in a set of data,data that falls into distinct named groups
data_literacy,charts,beginner,What best describes Legend?,Legend - a key explaining what colours or symbols mean.,,,,3,5,the general direction data moves over time,the difference between the largest and smallest values,a single field or variable shared by all records,a key explaining what colours or symbols mean
data_literacy,sources,beginner,What best describes Survey?,Survey - collecting data by asking people questions.,,,,1,5,the sum of values divided by how many there are,collecting data by asking people questions,a device that automatically records measurements,the largest value in a set of data
data_literacy,summary,beginner,Which term means: how many items or records there are?,That describes Count.,,,,3,5,Line chart,Sensor,Text value,Count
data_literacy,summary,beginner,Which term means: the sum of values divided by how many there are?,That describes Mean.,,,,2,5,Trend,Minimum,Mean,Data
data_literacy,quality,beginner,What best describes Missing value?,Missing value - a field with no data recorded.,,,,2,5,data expressed as numbers you can measure or count,a record that repeats an existing one,a field with no data recorded,how many items or records there are
data_literacy,charts,beginner,What best describes Bar chart?,Bar chart - a chart using bars to compare values across categories.,,,,3,5,a single record or observation in a table,a record that repeats an existing one,"data made of characters, letters or words",a chart using bars to compare values across categories
data_literacy,data,beginner,"Which term means: facts, figures or values collected for reference or analysis?",That describes Data.,,,,1,5,Outlier,Data,Text value,Quantitative data
data_literacy,records,beginner,Which of these is an example of Dataset?,a spreadsheet of orders is an example of Dataset.,,,,1,5,the same customer entered twice,a spreadsheet of orders,a smart thermostat,the highest sale of the day
data_literacy,summary,beginner,Which term means: all the values added together?,That describes Sum.,,,,3,5,Duplicate,Bar chart,Column,Sum
data_literacy,data types,beginner,What best describes Boolean data?,Boolean data - data that is either true or false.,,,,3,5,the smallest value in a set of data,a chart of points showing the relation between two variables,"a collection of related data, often organised as a table",data that is either true or false
data_literacy,units,beginner,Which of these is an example of Unit?,kilograms is an example of Unit.,,,,0,5,kilograms,total revenue for the month,a salary of ten million,height versus weight
data_literacy,records,beginner,Which of these is an example of Column?,the Age column is an example of Column.,,,,0,5,the Age column,the average test score,a spreadsheet of orders,a blank cell in a table
data_literacy,records,beginner,Which term means: a single piece of data within a record?,That describes Field.,,,,2,5,Comparison,Data,Field,Quantitative data
data_literacy,records,beginner,Which of these is an example of Field?,an order total of 42 is an example of Field.,,,,2,5,a list of ages,height in centimetres,an order total of 42,total revenue for the month
data_literacy,records,beginner,What best describes Dataset?,"Dataset - a collection of related data, often organised as a table.",,,,1,5,a circular chart showing parts of a whole,"a collection of related data, often organised as a table",a record that repeats an existing one,"facts, figures or values collected for reference or analysis"
data_literacy,quality,beginner,Which of these is an example of Missing value?,a blank cell in a table is an example of Missing value.,,,,1,5,the Age column,a blank cell in a table,a price of 9.99,the highest sale of the day
data_literacy,summary,beginner,Which of these is an example of Maximum?,the highest sale of the day is an example of Maximum.,,,,2,5,is_subscribed = true,a favourite colour,the highest sale of the day,kilograms
data_literacy,data types,beginner,What best describes Date value?,Date value - a value representing a calendar day.,,,,2,5,a reference line a chart measures values against,a single field or variable shared by all records,a value representing a calendar day,a circular chart showing parts of a whole
data_literacy,data types,beginner,Which of these is an example of Date value?,2024-01-15 is an example of Date value.,,,,2,5,one temperature reading,blood type,2024-01-15,an order total of 42
