domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
math,geometry,hard,"Slope of the line through $(-3,1)$ and $(-1,5)$?",$\frac{5-1}{-1--3}=2$.,Slope $=\dfrac{y_2-y_1}{x_2-x_1}$.,true,,3,20,5,1,12,2
math,algebra,hard,Discriminant of $1x^2 + 5x + 3$?,$b^2-4ac=25-12=13$.,Discriminant $=b^2-4ac$.,true,,1,20,10,13,11,8
math,algebra,hard,Solve $x^2 - 8x + 12 = 0$.,$(x-6)(x-2)=0$.,Factor into $(x-p)(x-q)=0$.,true,,3,20,$x=6$ or $x=4$,$x=-6$ or $x=-2$,$x=7$ or $x=2$,$x=6$ or $x=2$
math,combinatorics,hard,What is $5!$?,$5!=120$.,$n! = n\times(n-1)\times\cdots\times1$.,true,,0,20,120,115,125,24
math,functions,hard,"If $f(x)=3x^2 - 2$, find $f(2)$?",$3\times4 - 2 = 10$.,Substitute $x=2$.,true,,3,20,20,0,5,10
math,functions,hard,"If $f(x)=2x^2 - 5$, find $f(5)$?",$2\times25 - 5 = 45$.,Substitute $x=5$.,true,,0,20,45,50,47,46
math,logarithms,hard,What is $\log_{10} 1000$?,$10^3=1000$.,$\log_b x = y \iff b^y = x$.,true,,2,20,2,4,3,1
math,combinatorics,hard,What is $4!$?,$4!=24$.,$n! = n\times(n-1)\times\cdots\times1$.,true,,1,20,28,24,6,20
math,combinatorics,hard,What is $7!$?,$7!=5040$.,$n! = n\times(n-1)\times\cdots\times1$.,true,,2,20,720,5033,5040,5047
math,combinatorics,hard,"What is $C(7,2)$?","$C(7,2)=21$.","$C(n,k)=\dfrac{n!}{k!(n-k)!}$.",true,,0,20,21,14,20,22
math,sequences,hard,The 10th term of an arithmetic sequence with first term 5 and common difference 6?,$a_{10}=5+9\times6=59$.,$a_n = a_1 + (n-1)d$.,true,,2,20,62,66,59,49
math,combinatorics,hard,What is $6!$?,$6!=720$.,$n! = n\times(n-1)\times\cdots\times1$.,true,,3,20,714,120,726,720
math,functions,hard,"If $f(x)=2x^2 - 4$, find $f(4)$?",$2\times16 - 4 = 28$.,Substitute $x=4$.,true,,3,20,18,29,23,28
math,functions,hard,"If $f(x)=3x^2 - 1$, find $f(5)$?",$3\times25 - 1 = 74$.,Substitute $x=5$.,true,,2,20,64,77,74,73
math,functions,hard,"If $f(x)=3x^2 - 4$, find $f(2)$?",$3\times4 - 4 = 8$.,Substitute $x=2$.,true,,2,20,13,18,8,7
math,functions,hard,"If $f(x)=4x^2 - 3$, find $f(2)$?",$4\times4 - 3 = 13$.,Substitute $x=2$.,true,,2,20,10,17,13,16
math,sequences,hard,The 13th term of an arithmetic sequence with first term 6 and common difference 5?,$a_{13}=6+12\times5=66$.,$a_n = a_1 + (n-1)d$.,true,,0,20,66,64,61,71
math,algebra,hard,Discriminant of $2x^2 + 7x + 2$?,$b^2-4ac=49-16=33$.,Discriminant $=b^2-4ac$.,true,,1,20,34,33,43,31
math,geometry,hard,"Slope of the line through $(4,3)$ and $(6,9)$?",$\frac{9-3}{6-4}=3$.,Slope $=\dfrac{y_2-y_1}{x_2-x_1}$.,true,,1,20,10,3,2,0
math,algebra,hard,Discriminant of $1x^2 + 6x + 2$?,$b^2-4ac=36-8=28$.,Discriminant $=b^2-4ac$.,true,,0,20,28,31,38,35
math,algebra,hard,Solve $x^2 - 14x + 49 = 0$.,$(x-7)(x-7)=0$.,Factor into $(x-p)(x-q)=0$.,true,,2,20,$x=-7$ or $x=-7$,$x=8$ or $x=7$,$x=7$ (double root),$x=7$ or $x=9$
math,algebra,hard,Solve $x^2 - 4x + 3 = 0$.,$(x-1)(x-3)=0$.,Factor into $(x-p)(x-q)=0$.,true,,2,20,$x=-1$ or $x=-3$,$x=2$ or $x=3$,$x=1$ or $x=3$,$x=1$ or $x=5$
math,algebra,hard,Discriminant of $2x^2 + 5x + 1$?,$b^2-4ac=25-8=17$.,Discriminant $=b^2-4ac$.,true,,3,20,24,19,16,17
math,combinatorics,hard,"What is $C(5,2)$?","$C(5,2)=10$.","$C(n,k)=\dfrac{n!}{k!(n-k)!}$.",true,,0,20,10,11,9,15
math,algebra,hard,Discriminant of $1x^2 + 7x + 3$?,$b^2-4ac=49-12=37$.,Discriminant $=b^2-4ac$.,true,,1,20,42,37,35,36
math,combinatorics,hard,"What is $C(6,5)$?","$C(6,5)=6$.","$C(n,k)=\dfrac{n!}{k!(n-k)!}$.",true,,0,20,6,7,5,30
math,geometry,hard,"Slope of the line through $(-3,-4)$ and $(-1,-6)$?",$\frac{-6--4}{-1--3}=-1$.,Slope $=\dfrac{y_2-y_1}{x_2-x_1}$.,true,,2,20,1,2,-1,-2
math,combinatorics,hard,"What is $C(5,3)$?","$C(5,3)=10$.","$C(n,k)=\dfrac{n!}{k!(n-k)!}$.",true,,2,20,9,11,10,15
math,functions,hard,"If $f(x)=2x^2 - 3$, find $f(3)$?",$2\times9 - 3 = 15$.,Substitute $x=3$.,true,,2,20,13,18,15,20
math,algebra,hard,Discriminant of $3x^2 + 2x + 4$?,$b^2-4ac=4-48=-44$.,Discriminant $=b^2-4ac$.,true,,0,20,-44,-41,-46,-45
math,algebra,hard,Solve $x^2 - 8x + 15 = 0$.,$(x-5)(x-3)=0$.,Factor into $(x-p)(x-q)=0$.,true,,1,20,$x=6$ or $x=3$,$x=5$ or $x=3$,$x=5$ or $x=5$,$x=-5$ or $x=-3$
math,algebra,hard,Solve $x^2 - 11x + 28 = 0$.,$(x-4)(x-7)=0$.,Factor into $(x-p)(x-q)=0$.,true,,1,20,$x=5$ or $x=7$,$x=4$ or $x=7$,$x=-4$ or $x=-7$,$x=4$ or $x=9$
math,geometry,hard,"Slope of the line through $(4,1)$ and $(5,-3)$?",$\frac{-3-1}{5-4}=-4$.,Slope $=\dfrac{y_2-y_1}{x_2-x_1}$.,true,,2,20,-5,-6,-4,-9
math,geometry,hard,"Slope of the line through $(1,4)$ and $(4,10)$?",$\frac{10-4}{4-1}=2$.,Slope $=\dfrac{y_2-y_1}{x_2-x_1}$.,true,,0,20,2,5,3,9
math,combinatorics,hard,"What is $C(8,5)$?","$C(8,5)=56$.","$C(n,k)=\dfrac{n!}{k!(n-k)!}$.",true,,1,20,55,56,57,40
math,algebra,hard,Solve $x^2 - 3x + 2 = 0$.,$(x-2)(x-1)=0$.,Factor into $(x-p)(x-q)=0$.,true,,0,20,$x=2$ or $x=1$,$x=-2$ or $x=-1$,$x=3$ or $x=1$,$x=2$ or $x=3$
math,algebra,hard,Solve $x^2 - 7x + 10 = 0$.,$(x-5)(x-2)=0$.,Factor into $(x-p)(x-q)=0$.,true,,2,20,$x=6$ or $x=2$,$x=-5$ or $x=-2$,$x=5$ or $x=2$,$x=5$ or $x=4$
math,functions,hard,"If $f(x)=2x^2 - 5$, find $f(2)$?",$2\times4 - 5 = 3$.,Substitute $x=2$.,true,,2,20,2,13,3,7
math,functions,hard,"If $f(x)=3x^2 - 6$, find $f(2)$?",$3\times4 - 6 = 6$.,Substitute $x=2$.,true,,1,20,8,6,9,3
