domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_query,joins,medium,Which of these is an example of Multi-table join?,"orders, customers and items is an example of Multi-table join.",,,,3,15,SUM(CASE WHEN ... THEN 1 END),query1 INTERSECT query2,"NULLIF(a, 0)","orders, customers and items"
data_query,clauses,medium,Which of these is an example of GROUP BY multiple?,"GROUP BY country, year is an example of GROUP BY multiple.",,,,0,15,"GROUP BY country, year",COUNT(*) FILTER (WHERE paid),"STRING_AGG(name, ', ')",EXTRACT(YEAR FROM d)
data_query,set,medium,Which term means: combines results and removes duplicates?,That describes UNION.,,,,0,15,UNION,GROUP BY multiple,RIGHT JOIN,INNER JOIN
data_query,joins,medium,Which term means: keeps all left rows plus any matches?,That describes LEFT JOIN.,,,,1,15,EXISTS,LEFT JOIN,FILTER clause,CASE expression
data_query,joins,medium,What best describes USING clause?,USING clause - joins on a shared column name.,,,,1,15,set ops require matching column counts and types,joins on a shared column name,joining three or more tables,states the condition columns are joined on
data_query,logic,medium,What best describes CASE expression?,CASE expression - returns values based on conditions.,,,,3,15,returns rows common to both queries,returns null if two values are equal,set ops require matching column counts and types,returns values based on conditions
data_query,set,medium,Which of these is an example of INTERSECT?,query1 INTERSECT query2 is an example of INTERSECT.,,,,0,15,query1 INTERSECT query2,WHERE id IN (SELECT id ...),orders RIGHT JOIN customers,"NULLIF(a, 0)"
data_query,logic,medium,Which term means: returns null if two values are equal?,That describes NULLIF.,,,,3,15,ON clause,FILTER clause,Subquery,NULLIF
data_query,clauses,medium,Which term means: grouping by several columns?,That describes GROUP BY multiple.,,,,3,15,INNER JOIN,USING clause,Anti-join,GROUP BY multiple
data_query,set,medium,What best describes INTERSECT?,INTERSECT - returns rows common to both queries.,,,,0,15,returns rows common to both queries,combines results keeping duplicates,aggregating across joined tables,tests whether a subquery returns any row
data_query,functions,medium,Which term means: concatenates grouped values into one string?,That describes String aggregation.,,,,0,15,String aggregation,IN subquery,GROUP BY with join,NULLIF
data_query,joins,medium,Which of these is an example of ON clause?,ON o.cust_id = c.id is an example of ON clause.,,,,1,15,"GROUP BY country, year",ON o.cust_id = c.id,SUM(CASE WHEN ... THEN 1 END),CASE WHEN x>0 THEN 'pos' END
data_query,joins,medium,What best describes Anti-join?,Anti-join - returns left rows with no match on the right.,,,,1,15,converting types so a join condition matches,returns left rows with no match on the right,set ops require matching column counts and types,a subquery used in the FROM clause
data_query,joins,medium,What best describes INNER JOIN?,INNER JOIN - returns rows matching in both tables.,,,,2,15,filtering by values returned by a subquery,returns rows in the first not the second,returns rows matching in both tables,joining three or more tables
data_query,set,medium,What best describes UNION?,UNION - combines results and removes duplicates.,,,,2,15,returns left rows with no match on the right,tests whether a subquery returns any row,combines results and removes duplicates,returns values based on conditions
data_query,joins,medium,What best describes Multi-table join?,Multi-table join - joining three or more tables.,,,,0,15,joining three or more tables,returns rows matching in both tables,concatenates grouped values into one string,joins a table to itself with aliases
